loss,accuracy,val_loss,val_accuracy,lr
0.048393409699201584,0.878223717212677,0.2287813127040863,0.8276082873344421,0.0010000000474974513
0.02328372746706009,0.9322132468223572,0.17837506532669067,0.8276539444923401,0.0010000000474974513
0.018375851213932037,0.9470726847648621,0.0781852975487709,0.8543303608894348,0.0010000000474974513
0.016477826982736588,0.9521095752716064,0.02042820304632187,0.9469669461250305,0.0010000000474974513
0.014827643521130085,0.9558101296424866,0.027582092210650444,0.9241275191307068,0.0010000000474974513
0.013798453845083714,0.9589396119117737,0.022814135998487473,0.9448657035827637,0.0010000000474974513
0.012988253496587276,0.9613609910011292,0.019799204543232918,0.9351817965507507,0.0010000000474974513
0.012189448811113834,0.962857186794281,0.019949113950133324,0.9386534094810486,0.0010000000474974513
0.011363084428012371,0.9648902416229248,0.032920196652412415,0.920610249042511,0.0010000000474974513
0.010974538512527943,0.9660781025886536,0.027350539341568947,0.9272793531417847,0.0010000000474974513
0.010685551911592484,0.9667747616767883,0.021766366437077522,0.946464478969574,0.0010000000474974513
0.010462055914103985,0.9674829244613647,0.05741266906261444,0.8641055822372437,0.0010000000474974513
0.009952287189662457,0.9687392711639404,0.015415666624903679,0.958203911781311,0.0010000000474974513
0.009477902203798294,0.9701098799705505,0.01974702626466751,0.9444546103477478,0.0010000000474974513
0.009160804562270641,0.9705096483230591,0.014946536161005497,0.9616755247116089,0.0010000000474974513
0.00910570565611124,0.9709550738334656,0.08833683282136917,0.8769413232803345,0.0010000000474974513
0.008659597486257553,0.9722685217857361,0.041016802191734314,0.917823851108551,0.0010000000474974513
0.008433868177235126,0.9723142385482788,0.01528864074498415,0.9578384757041931,0.0010000000474974513
0.008240767754614353,0.9730223417282104,0.02733190916478634,0.9415768384933472,0.0010000000474974513
0.00793403945863247,0.9740502834320068,0.010827882215380669,0.9688013792037964,0.0010000000474974513
0.007733492646366358,0.9742102026939392,0.043748632073402405,0.912616491317749,0.0010000000474974513
0.007789778057485819,0.9735934138298035,0.03254137188196182,0.9252694845199585,0.0010000000474974513
0.0074567669071257114,0.9749525785446167,0.014928794465959072,0.960944652557373,0.0010000000474974513
0.007329086773097515,0.9754665493965149,0.009205713868141174,0.9729124903678894,0.0010000000474974513
0.007212085649371147,0.9750553965568542,0.1060652807354927,0.8816919326782227,0.0010000000474974513
0.006995030213147402,0.9758320450782776,0.021789614111185074,0.9449113607406616,0.0010000000474974513
0.007077023386955261,0.9762089848518372,0.05980182811617851,0.8812351822853088,0.0010000000474974513
0.007053198758512735,0.9757406711578369,0.1233803853392601,0.8752055764198303,0.0010000000474974513
0.006634384393692017,0.9766772389411926,0.05796743556857109,0.9039831757545471,0.0010000000474974513
0.006578827276825905,0.9771683812141418,0.08849853277206421,0.8694043755531311,0.0010000000474974513
0.006685714703053236,0.9767229557037354,0.08639954775571823,0.8824228048324585,0.0010000000474974513
0.006350737530738115,0.9776937365531921,0.018527278676629066,0.9490224719047546,0.0010000000474974513
0.006281030364334583,0.9781620502471924,0.01638968475162983,0.9581582546234131,0.0010000000474974513
0.0062341284938156605,0.9781620502471924,0.01056532934308052,0.9725470542907715,0.0010000000474974513
0.005999017506837845,0.9784476161003113,0.23341231048107147,0.8371094465255737,0.0010000000474974513
0.0059663779102265835,0.9783676266670227,0.008865460753440857,0.974785327911377,0.0010000000474974513
0.005753053352236748,0.9794983863830566,0.015752267092466354,0.9550977349281311,0.0010000000474974513
0.005901790224015713,0.9789729714393616,0.011172725819051266,0.966152012348175,0.0010000000474974513
0.00565326539799571,0.9796696901321411,0.016234438866376877,0.9570162892341614,0.0010000000474974513
0.005656793247908354,0.9791214466094971,0.008781219832599163,0.9739174246788025,0.0010000000474974513
0.005608712323009968,0.9794526696205139,0.012926425784826279,0.9586607217788696,0.0010000000474974513
0.005452341865748167,0.9793270230293274,0.007985176518559456,0.9791247844696045,0.0010000000474974513
0.005363663658499718,0.9800922870635986,0.02299461141228676,0.9545039534568787,0.0010000000474974513
0.0052460054866969585,0.9803664088249207,0.007984974421560764,0.9762013554573059,0.0010000000474974513
0.005204838700592518,0.9798980951309204,0.04118717834353447,0.9297460317611694,0.0010000000474974513
0.005277480464428663,0.9798409938812256,0.012834930792450905,0.9574273824691772,0.0010000000474974513
0.005153155419975519,0.9806519150733948,0.009094364009797573,0.973095178604126,0.0010000000474974513
0.005080089438706636,0.9806748032569885,0.009090010076761246,0.9739630818367004,0.0010000000474974513
0.004947447218000889,0.9814514517784119,0.0927615836262703,0.8821487426757812,0.0010000000474974513
0.004885309375822544,0.9816570281982422,0.027309978380799294,0.9355928897857666,0.0010000000474974513
0.0050371913239359856,0.9809032082557678,0.010611532256007195,0.9679334759712219,0.0010000000474974513
0.00482550822198391,0.9814857244491577,0.06388232856988907,0.8867166042327881,0.0010000000474974513
0.004840536508709192,0.9813600778579712,0.010092412121593952,0.9727754592895508,0.0010000000474974513
0.004782937467098236,0.9817484021186829,0.023585261777043343,0.9445002675056458,0.0010000000474974513
0.004744886886328459,0.9817598462104797,0.007931194268167019,0.9779371619224548,0.0010000000474974513
0.0046623824164271355,0.9816684722900391,0.018434802070260048,0.9607619047164917,0.0010000000474974513
0.004624795634299517,0.9818055033683777,0.008231909945607185,0.9794445633888245,0.0010000000474974513
0.004488104488700628,0.9829019904136658,0.01145210675895214,0.9627717733383179,0.0010000000474974513
0.004466824233531952,0.9823651909828186,0.012053566984832287,0.9649643898010254,0.0010000000474974513
0.004482947289943695,0.9824108481407166,0.008318254724144936,0.9783025979995728,0.0010000000474974513
0.004436460789293051,0.9825250506401062,0.02648538164794445,0.9265028238296509,0.0010000000474974513
0.004332785028964281,0.9826050400733948,0.04783031716942787,0.9018362760543823,0.0010000000474974513
0.004362758249044418,0.9827077984809875,0.031048396602272987,0.9450027346611023,0.0010000000474974513
0.004309817682951689,0.9826735258102417,0.023374557495117188,0.9499817490577698,0.0010000000474974513
0.004238638561218977,0.9830961227416992,0.010871886275708675,0.9602137804031372,0.0010000000474974513
0.004209934733808041,0.9832445979118347,0.11541292816400528,0.889822781085968,0.0010000000474974513
0.004229151643812656,0.9829819202423096,0.01644103229045868,0.9604421854019165,0.0010000000474974513
0.004314493387937546,0.9830161929130554,0.007280288729816675,0.9790334105491638,0.0010000000474974513
0.004089540336281061,0.983415961265564,0.0135227981954813,0.947560727596283,0.0010000000474974513
0.004048298578709364,0.9836443662643433,0.00856132060289383,0.9788963794708252,0.0010000000474974513
0.004027636256068945,0.9841240644454956,0.00737078208476305,0.9809062480926514,0.0010000000474974513
0.0040642935782670975,0.9833245873451233,0.18195822834968567,0.8751598596572876,0.0010000000474974513
0.0041135880164802074,0.9830961227416992,0.009497151710093021,0.9724556803703308,0.0010000000474974513
0.0038349025417119265,0.9843753576278687,0.01673017255961895,0.9471496343612671,0.0010000000474974513
0.00402174424380064,0.9841469526290894,0.023064089938998222,0.9593458771705627,0.0010000000474974513
0.00396336754783988,0.9839527606964111,0.04269251227378845,0.8845240473747253,0.0010000000474974513
0.003876525443047285,0.9840326905250549,0.008325408212840557,0.979992687702179,0.0010000000474974513
